,time,lead_car.y,plant_car.y,PID.et,PID.ut,PID.etInt.y,PID.det.y,PID.P.y,PID.I.y,PID.D.y
255,25.3,598.2162311299853,588.2997921578857,-0.08356102790037312,-2.4816023635973963,27.876284868597033,2.2309136489510886,-32.58880088114552,27.876284868597033,2.2309136489510886
256,25.4,601.5649807755992,591.6403611496971,-0.07538037409790377,-0.45935775441990856,27.718198307864682,1.2207898358978786,-29.39834589818247,27.718198307864682,1.2207898358978786
257,25.5,604.9062304212133,594.9787473436776,-0.0725169224642741,-0.570621068660401,27.571204155458474,0.139774536948023,-28.2815997610669,27.571204155458474,0.139774536948023
258,25.6,608.2399800668272,598.3149209787126,-0.07494091188539187,-2.687305220579592,27.424592100908818,-0.8849416861855808,-29.22695563530283,27.424592100908818,-0.8849416861855808
259,25.7,611.5662297124412,601.6482507064262,-0.0820209939849974,-6.459388203013113,27.268325249121904,-1.7395257979860301,-31.988187654148987,27.268325249121904,-1.7395257979860301
260,25.8,614.8849793580551,604.9776084405026,-0.09262908244750179,-11.366961787850784,27.09414843261074,-2.335768065935828,-36.1253421545257,27.09414843261074,-2.335768065935828
261,25.9,618.1962290036689,608.301525193513,-0.10529618984412537,-16.78883578359215,26.89643274749226,-2.6197544918755145,-41.06551403920889,26.89643274749226,-2.6197544918755145
262,26.0,621.4999786492831,611.6183773332667,-0.11839868398362796,-22.078964282330855,26.672674288132082,-2.576151816848032,-46.175486753614905,26.672674288132082,-2.576151816848032
263,26.1,624.796228294897,614.9265803406021,-0.13035204570508085,-26.64154398480533,26.423609000200976,-2.227855160024772,-50.83729782498153,26.423609000200976,-2.227855160024772
264,26.2,628.0849779405108,618.2247675430889,-0.1397896025780483,-29.99628479639981,26.1529514580829,-1.6312912490438758,-54.51794500543883,26.1529514580829,-1.6312912490438758
265,26.3,631.366227586125,621.5119342418478,-0.14570665572284724,-31.82693806359731,25.86680788359542,-0.868150215282304,-56.825595731910425,25.86680788359542,-0.868150215282304
266,26.4,634.6399772317387,624.7875326669515,-0.14755543521278014,-32.0084559338659,25.572848159024183,-0.034684359905834405,-57.546619732984254,25.572848159024183,-0.034684359905834405
267,26.5,637.9062268773528,628.0515096019151,-0.14528272456232116,-30.610846034698827,25.27934447645121,0.7700720681552142,-56.660262579305254,25.27934447645121,0.7700720681552142
268,26.6,641.1649765229668,631.3042855075732,-0.13930898460648677,-27.88055170528675,24.994193626738003,1.4557586645050913,-54.33050399652984,24.994193626738003,1.4557586645050913
269,26.7,644.4162261685806,634.5466807160378,-0.13045454745724783,-24.202707700003316,24.724035417015454,1.9505303913078809,-50.87727350832665,24.724035417015454,1.9505303913078809
270,26.8,647.6599758141947,637.7798000026667,-0.11982418847196641,-20.049621443741067,24.473562609312943,2.208249451012889,-46.7314335040669,24.473562609312943,2.208249451012889
271,26.9,650.8962254598086,641.0048909798626,-0.1086655200539326,-15.922111117600704,24.245090710303984,2.212350993129025,-42.37955282103371,24.245090710303984,2.212350993129025
272,27.0,654.1249751054224,644.2231939020226,-0.098218796600122,-12.29078546104451,24.038422558898,1.9761226541050725,-38.30533067404758,24.038422558898,1.9761226541050725
