"time","lead_car.y","Plant.y","et.y","PID.ut"
64.47,1672.806037309881,1663.129979505909,-0.3239421960288382,-136.400083907738
64.48,1672.985599809801,1663.310462619776,-0.3248628099745474,-136.6162813158554
64.48999999999999,1673.164837309722,1663.49051579402,-0.3256784842988054,-136.7903034129401
64.5,1673.343749809642,1663.670138508812,-0.3263886991694562,-136.92218167406
64.51000000000001,1673.522337309563,1663.849330371908,-0.3269930623446271,-137.0119972034221
64.52,1673.700599809483,1664.028091118508,-0.3274913090249356,-137.0598803921625
64.53,1673.878537309404,1664.206420610723,-0.3278833013184794,-137.0660104455876
64.54000000000001,1674.056149809325,1664.38431883706,-0.3281690277351572,-137.0306149078625
64.55,1674.233437309245,1664.561785911762,-0.3283486025168258,-136.9539691360276
64.56,1674.410399809166,1664.738822074024,-0.3284222648583182,-136.8363957263415
64.56999999999999,1674.587037309086,1664.915427686885,-0.3283903777985415,-136.6782638216129
64.58,1674.763349809007,1665.091603236164,-0.3282534271570512,-136.4799884368083
64.59,1674.939337308928,1665.267349329278,-0.3280120203501156,-136.2420297424489
64.59999999999999,1675.114999808848,1665.442666693755,-0.3276668849061934,-135.9648922320132
64.61,1675.290337308769,1665.61755617571,-0.3272188669409388,-135.6491238846937
64.62,1675.46534980869,1665.792018738189,-0.3266689294998741,-135.2953152752163
64.63,1675.64003730861,1665.966055459482,-0.3260181508717324,-134.9040986727252
64.64,1675.814399808531,1666.139667531047,-0.3252677225164007,-134.4761470108749
64.65000000000001,1675.988437308451,1666.312856255539,-0.324418947087679,-134.0121728824996
64.66,1676.162149808372,1666.485623044689,-0.3234732363173407,-133.5129274973455
64.67,1676.335537308292,1666.657969417003,-0.3224321087104727,-132.979199561247
64.68000000000001,1676.508599808213,1666.829896995329,-0.3212971871155332,-132.4118141301101
64.69,1676.681337308133,1667.001407504379,-0.3200701962459789,-131.8116314353539
64.7,1676.853749808054,1667.172502768202,-0.3187529601475489,-131.1795456922371
64.70999999999999,1677.025837307975,1667.34318470736,-0.3173473993851985,-130.5164838255821
64.72,1677.197599807895,1667.513455336163,-0.3158555282677753,-129.8234041989612
64.73,1677.369037307816,1667.683316759777,-0.314279451960374,-129.1012953122001
64.73999999999999,1677.540149807736,1667.852771171259,-0.3126213635230215,-128.3511744781999
64.75,1677.710937307657,1668.021820848401,-0.3108835407440438,-127.5740864268792
64.76000000000001,1677.881399807578,1668.190468150597,-0.3090683430189074,-126.7711019409063
64.77,1678.051537307498,1668.358715515644,-0.3071782081460697,-125.9433164486932
64.78,1678.221349807419,1668.526565456372,-0.3052156489534354,-125.0918485760216
64.79000000000001,1678.39083730734,1668.694020557259,-0.3031832499198117,-124.2178387045459
64.8,1678.55999980726,1668.861083470981,-0.3010836637213288,-123.3224474957105
64.81,1678.728837307181,1669.027756914949,-0.2989196077685392,-122.406854423109
64.81999999999999,1678.897349807101,1669.194043667654,-0.2966938605534324,-121.4722562537266
64.83,1679.065537307022,1669.359946565081,-0.2944092580592041,-120.5198655401366
64.84,1679.233399806943,1669.525468497052,-0.2920686901090903,-119.5509091129819
64.84999999999999,1679.400937306862,1669.690612403496,-0.289675096633573,-118.5666265430257
64.86,1679.568149806783,1669.855381270682,-0.2872314638989337,-117.5682685955504
64.87,1679.735037306704,1670.019778127441,-0.28474082073717,-116.5570957055526
64.88,1679.901599806624,1670.18380604137,-0.2822062347461269,-115.5343764264292
64.89,1680.067837306545,1670.34746811496,-0.2796308084148222,-114.5013858871418
64.90000000000001,1680.233749806466,1670.51076748174,-0.277017675274692,-113.4594042446336
64.91,1680.399337306386,1670.673707302416,-0.2743699960306003,-112.4097151511875
64.92,1680.564599806306,1670.836290760977,-0.2716909546704755,-111.3536042062398
64.93000000000001,1680.729537306227,1670.998521060791,-0.2689837545633509,-110.2923574356965
64.94,1680.894149806147,1671.160401420723,-0.2662516145751397,-109.227259769509
64.95,1681.058437306068,1671.321935071243,-0.2634977651753161,-108.1595935194021
64.95999999999999,1681.222399805989,1671.483125250539,-0.2607254445504168,-107.090636885613
64.97,1681.386037305909,1671.643975200647,-0.2579378947380064,-106.021662469841
64.98,1681.54934980583,1671.804488163607,-0.2551383577774686,-104.9539358041532
64.98999999999999,1681.71233730575,1671.964667377611,-0.252330071860797,-103.8887138798243
65,1681.874999805671,1672.124516073217,-0.2495162675459142,-102.8272437284369
65.01000000000001,1682.037337305591,1672.28403746957,-0.246700163978403,-101.7707609973193
65.02,1682.199349805512,1672.443234770649,-0.2438849651375676,-100.7204885421616
65.03,1682.361037305433,1672.602111161571,-0.2410738561386552,-99.67763506358553
65.04000000000001,1682.522399805353,1672.760669804938,-0.2382699995848725,-98.64339375736657
65.05,1682.683437305274,1672.91891383723,-0.2354765319560101,-97.61894099473942
65.06,1682.844149805195,1673.076846365204,-0.2326965600095718,-96.60543500165276
65.06999999999999,1683.004537305115,1673.234470462435,-0.2299331573206018,-95.60401462333877
65.08,1683.164599805036,1673.391789165855,-0.2271893608192386,-94.61579806687145
65.09,1683.324337304956,1673.548805472359,-0.2244681674030744,-93.64188170478251
65.09999999999999,1683.483749804877,1673.705522335465,-0.221772530588396,-92.68333887553777
65.11,1683.642837304797,1673.861942662117,-0.2191053573194495,-91.74121878568354
65.12,1683.801599804718,1674.018069309485,-0.2164695047670193,-90.81654537585433
65.13,1683.960037304638,1674.173905081831,-0.2138677771929451,-89.91031624546079
65.14,1684.118149804559,1674.329452727533,-0.2113029229740278,-89.02350164018854
65.15000000000001,1684.27593730448,1674.484714936142,-0.2087776316618601,-88.15704345004021
65.16,1684.4333998044,1674.639694335538,-0.2062945311379281,-87.31185426276635
65.17,1684.590537304321,1674.794393489097,-0.2038561847764413,-86.48881640973015
65.18000000000001,1684.747349804242,1674.948814893121,-0.2014650888791039,-85.68878114343082
65.19,1684.903837304162,1675.102960974222,-0.1991236700605441,-84.91256778804262
65.2,1685.059999804083,1675.256834086814,-0.1968342827310607,-84.16096292514176
65.20999999999999,1685.215837304003,1675.410436510742,-0.19459920673944,-83.43471966521604
65.22,1685.371349803924,1675.563770449049,-0.1924206451251393,-82.73455695305722
65.23,1685.526537303844,1675.716838025775,-0.1903007219307256,-82.06115890442726
65.23999999999999,1685.681399803765,1675.869641283821,-0.1882414800561492,-81.41517415802491
65.25,1685.835937303685,1676.022182183083,-0.1862448793979183,-80.79721535288481
65.26000000000001,1685.990149803606,1676.174462598571,-0.1843127949648533,-80.20785859029402
65.27,1686.144037303526,1676.326484318643,-0.1824470151161677,-79.64764294634625
65.28,1686.297599803447,1676.478249043345,-0.1806492398984574,-79.11707003159842
65.29000000000001,1686.450837303368,1676.629758382981,-0.1789210796137013,-78.6166036388134
65.3,1686.603749803288,1676.781013856671,-0.1772640533831691,-78.14666939529349
65.31,1686.756337303209,1676.932016891003,-0.1756795877938657,-77.70765444345236
65.31999999999999,1686.908599803129,1677.082768818933,-0.1741690158037272,-77.29990722889116
65.33,1687.06053730305,1677.233270878732,-0.1727335756820594,-76.92373730216039
65.34,1687.212149802971,1677.383524213044,-0.1713744100736676,-76.57941516728323
65.34999999999999,1687.363437302891,1677.533529867977,-0.1700925650859517,-76.26717214552427
65.36,1687.514399802812,1677.683288792543,-0.1688889897318404,-75.98720037239455
65.37,1687.665037302732,1677.832801838027,-0.1677645352951913,-75.73965277445816
65.38,1687.815349802652,1677.982069757473,-0.1667199548205645,-75.52464307713103
65.39,1687.965337302573,1678.13109320538,-0.1657559028067226,-75.34224591386388
65.40000000000001,1688.114999802494,1678.279872737509,-0.1648729350149551,-75.1924969619831
65.41,1688.264337302414,1678.428408810759,-0.1640715083451596,-75.07539310960968
65.42,1688.413349802335,1678.576701783101,-0.1633519807669472,-74.9908926552126
65.43000000000001,1688.562037302255,1678.724751913813,-0.162714611557476,-74.93891559714862
65.44,1688.710399802176,1678.87255936369,-0.1621595615147271,-74.91934394568675
65.45,1688.858437302096,1679.020124195388,-0.1616868932912894,-74.93202205819419
65.45999999999999,1689.006149802016,1679.167446373854,-0.1612965718377382,-74.97675702081912
65.47,1689.153537301937,1679.314525767013,-0.1609884650756612,-75.05331911638983
65.48,1689.300599801858,1679.461362146416,-0.1607623445584068,-75.16144229182217
65.48999999999999,1689.447337301778,1679.607955187992,-0.1606178862136858,-75.30082464866783
65.5,1689.593749801699,1679.754304473036,-0.1605546713369677,-75.47112902719047
65.51000000000001,1689.739837301619,1679.900409489223,-0.1605721876037478,-75.67198360028569
65.52,1689.88559980154,1680.046269631735,-0.1606698301952747,-75.90298250131114
65.53,1690.03103730146,1680.191884204406,-0.1608469029458774,-76.16368647004261
65.54000000000001,1690.176149801381,1680.337252421183,-0.1611026198017953,-76.45362359715496
65.55,1690.320937301302,1680.4823734075,-0.1614361061981526,-76.77229004808196
65.56,1690.465399801222,1680.627246201772,-0.1618464005496207,-77.11915082463676
65.56999999999999,1690.609537301143,1680.771869757044,-0.1623324559016055,-77.49364057982649
65.58,1690.753349801063,1680.916242942731,-0.1628931416671549,-77.89516446162864
65.59,1690.896837300984,1681.060364546401,-0.163527245416617,-78.32309897794842
65.59999999999999,1691.039999800904,1681.20423327561,-0.1642334747052701,-78.77679287868928
65.61,1691.182837300825,1681.347847759957,-0.1650104591315085,-79.25556809305633
65.62,1691.325349800746,1681.491206553112,-0.1658567523666079,-79.75872068893379
65.63,1691.467537300666,1681.634308134931,-0.1667708342652077,-80.28552183008202
65.64,1691.609399800587,1681.777150913649,-0.1677511130624225,-80.83521878145993
65.65000000000001,1691.750937300508,1681.919733228214,-0.1687959277066966,-81.4070359400859
65.66,1691.892149800428,1682.062053350614,-0.1699035501862909,-82.00017588101124
65.67,1692.033037300348,1682.204109488251,-0.1710721879021548,-82.61382040071499
65.68000000000001,1692.173599800269,1682.34589978647,-0.1722999862004144,-83.24713162050328
65.69,1692.31383730019,1682.487422331087,-0.1735850308978115,-83.89925307996809
65.7,1692.45374980011,1682.628675150987,-0.1749253508767197,-84.56931085602388
65.70999999999999,1692.593337300031,1682.769656220719,-0.1763189206878906,-85.25641468250663
65.72,1692.732599799951,1682.910363463266,-0.177763663314181,-85.95965910288655
65.73,1692.871537299872,1683.050794752757,-0.1792574528851674,-86.67812462744195
65.73999999999999,1693.010149799792,1683.190947917235,-0.1807981174422366,-87.41087888837973
65.75,1693.148437299713,1683.330820741493,-0.182383441779848,-88.1569778166738
65.76000000000001,1693.286399799634,1683.47041096995,-0.1840111703161256,-88.91546683234053
65.77,1693.424037299554,1683.609716309526,-0.1856790099718637,-89.68538202025881
65.78,1693.561349799475,1683.748734432545,-0.1873846330699962,-90.4657513222292
65.79000000000001,1693.698337299395,1683.88746297971,-0.1891256803141914,-91.25559573634942
65.8,1693.834999799316,1684.025899563056,-0.19089976374039,-92.05393051551674
65.81,1693.971337299237,1684.164041768925,-0.1927044696881239,-92.85976634840488
65.81999999999999,1694.107349799157,1684.301887160962,-0.1945373618052599,-93.67211057568657
65.83,1694.243037299078,1684.439433283134,-0.1963959840561529,-94.48996835964041
65.84,1694.378399798998,1684.576677662732,-0.1982778637338924,-95.31234389060484
65.84999999999999,1694.513437298918,1684.713617813385,-0.2001805144664104,-96.13824155737819
65.86,1694.648149798839,1684.850251238082,-0.2021014392430516,-96.96666712975652
65.87,1694.78253729876,1684.986575432179,-0.2040381334193171,-97.79662892216474
65.88,1694.91659979868,1685.122587886397,-0.2059880877170599,-98.6271389500144
65.89,1695.050337298601,1685.258286089825,-0.2079487912242257,-99.45721408481052
65.90000000000001,1695.183749798521,1685.393667532887,-0.2099177343652627,-100.2858771819448
65.91,1695.316837298441,1685.5287297103,-0.2118924118581162,-101.1121582028502
65.92,1695.449599798362,1685.663470124019,-0.2138703256566714,-101.9350953212462
65.93000000000001,1695.582037298283,1685.797886286149,-0.2158489878663659,-102.7537360240482
65.94,1695.714149798203,1685.931975721817,-0.2178259236141002,-103.5671381676459
65.95,1695.845937298124,1686.06573597203,-0.2197986739058706,-104.3743710465275
65.95999999999999,1695.977399798044,1686.199164596509,-0.2217647984653013,-105.1745164343472
65.97,1696.108537297965,1686.332259176449,-0.2237218784844117,-105.9666695840194
65.98,1696.239349797886,1686.465017317256,-0.2256675193702904,-106.7499402276975
65.98999999999999,1696.369837297806,1686.597436651254,-0.2275993534487952,-107.5234535546711
66,1696.499999797726,1686.729514840349,-0.2295150426223245,-108.2863511594569
